region,timestamp,pm25,prev_pm25,pm25_increase
US Diplomatic Post: New Delhi-8118,2025-02-25T16:30:00.000Z,73.0,68.0,5.0
US Diplomatic Post: New Delhi-8118,2025-02-25T17:30:00.000Z,82.0,73.0,9.0
US Diplomatic Post: New Delhi-8118,2025-02-25T18:30:00.000Z,96.0,82.0,14.0
US Diplomatic Post: New Delhi-8118,2025-02-25T20:30:00.000Z,97.0,88.0,9.0
US Diplomatic Post: New Delhi-8118,2025-02-25T21:30:00.000Z,105.0,97.0,8.0
US Diplomatic Post: New Delhi-8118,2025-02-26T01:30:00.000Z,99.0,96.0,3.0
US Diplomatic Post: New Delhi-8118,2025-02-26T02:30:00.000Z,103.0,99.0,4.0
US Diplomatic Post: New Delhi-8118,2025-02-26T03:30:00.000Z,192.0,103.0,89.0
US Diplomatic Post: New Delhi-8118,2025-02-26T04:30:00.000Z,222.0,192.0,30.0
US Diplomatic Post: New Delhi-8118,2025-02-26T12:30:00.000Z,64.0,55.0,9.0
US Diplomatic Post: New Delhi-8118,2025-02-26T13:30:00.000Z,78.0,64.0,14.0
US Diplomatic Post: New Delhi-8118,2025-02-26T14:30:00.000Z,105.0,78.0,27.0
US Diplomatic Post: New Delhi-8118,2025-02-26T15:30:00.000Z,115.0,105.0,10.0
US Diplomatic Post: New Delhi-8118,2025-02-26T16:30:00.000Z,120.0,115.0,5.0
US Diplomatic Post: New Delhi-8118,2025-02-26T17:30:00.000Z,126.0,120.0,6.0
US Diplomatic Post: New Delhi-8118,2025-02-26T19:30:00.000Z,119.0,116.0,3.0
US Diplomatic Post: New Delhi-8118,2025-02-26T21:30:00.000Z,123.0,113.0,10.0
US Diplomatic Post: New Delhi-8118,2025-02-27T01:30:00.000Z,134.0,65.0,69.0
US Diplomatic Post: New Delhi-8118,2025-02-27T02:30:00.000Z,157.0,134.0,23.0
US Diplomatic Post: New Delhi-8118,2025-02-27T08:30:00.000Z,37.0,21.0,16.0
US Diplomatic Post: New Delhi-8118,2025-02-27T12:30:00.000Z,26.0,25.0,1.0
US Diplomatic Post: New Delhi-8118,2025-02-27T13:30:00.000Z,28.0,26.0,2.0
US Diplomatic Post: New Delhi-8118,2025-02-27T14:30:00.000Z,38.0,28.0,10.0
US Diplomatic Post: New Delhi-8118,2025-02-27T16:30:00.000Z,51.0,31.0,20.0
US Diplomatic Post: New Delhi-8118,2025-02-27T17:30:00.000Z,55.0,51.0,4.0
US Diplomatic Post: New Delhi-8118,2025-02-27T21:30:00.000Z,47.0,39.0,8.0
US Diplomatic Post: New Delhi-8118,2025-02-27T23:30:00.000Z,43.0,39.0,4.0
US Diplomatic Post: New Delhi-8118,2025-02-28T03:30:00.000Z,77.0,-999.0,1076.0
US Diplomatic Post: New Delhi-8118,2025-02-28T09:30:00.000Z,49.0,46.0,3.0
US Diplomatic Post: New Delhi-8118,2025-02-28T10:30:00.000Z,55.0,49.0,6.0
US Diplomatic Post: New Delhi-8118,2025-02-28T14:30:00.000Z,52.0,43.0,9.0
US Diplomatic Post: New Delhi-8118,2025-02-28T15:30:00.000Z,56.0,52.0,4.0
US Diplomatic Post: New Delhi-8118,2025-02-28T16:30:00.000Z,59.0,56.0,3.0
